time,x,y,altitude
273.5,6.1081e+06,1.82771e+06,4.68761
273.6,6.10773e+06,1.82835e+06,4.51951
273.7,6.10736e+06,1.82899e+06,4.3514
273.8,6.107e+06,1.82964e+06,4.18327
273.9,6.10663e+06,1.83028e+06,4.01512
274,6.10626e+06,1.83092e+06,3.84696
274.1,6.10589e+06,1.83157e+06,3.67879
274.2,6.10552e+06,1.83221e+06,3.51059
274.3,6.10515e+06,1.83285e+06,3.34238
274.4,6.10478e+06,1.8335e+06,3.17415
274.5,6.10441e+06,1.83414e+06,3.00591
274.6,6.10405e+06,1.83478e+06,2.83765
274.7,6.10368e+06,1.83543e+06,2.66938
274.8,6.10331e+06,1.83607e+06,2.50109
274.9,6.10294e+06,1.83671e+06,2.33278
275,6.10257e+06,1.83736e+06,2.16445
275.1,6.1022e+06,1.838e+06,1.99611
275.2,6.10183e+06,1.83864e+06,1.82776
275.3,6.10146e+06,1.83929e+06,1.65939
275.4,6.10109e+06,1.83993e+06,1.491
275.5,6.10072e+06,1.84057e+06,1.32259
275.6,6.10035e+06,1.84122e+06,1.15417
275.7,6.09998e+06,1.84186e+06,0.985733
275.8,6.09961e+06,1.8425e+06,0.817279
275.9,6.09924e+06,1.84315e+06,0.64881
276,6.09887e+06,1.84379e+06,0.480323
276.1,6.0985e+06,1.84443e+06,0.311821
276.2,6.09813e+06,1.84508e+06,0.143302
276.3,6.09776e+06,1.84572e+06,-0.0252323
